,filenames,split,group
729,COCO_train2014_000000118459,train,0
730,COCO_train2014_000000118471,train,0
731,COCO_train2014_000000118534,train,0
732,COCO_train2014_000000118920,test,0
733,COCO_train2014_000000119053,train,0
734,COCO_train2014_000000119297,train,0
735,COCO_train2014_000000119304,train,0
736,COCO_train2014_000000119540,train,0
737,COCO_train2014_000000119799,train,0
738,COCO_train2014_000000119822,train,0
739,COCO_train2014_000000120159,train,0
740,COCO_train2014_000000120676,train,0
741,COCO_train2014_000000120703,valid,0
742,COCO_train2014_000000120969,valid,0
743,COCO_train2014_000000121229,train,0
744,COCO_train2014_000000121344,train,0
745,COCO_train2014_000000121365,train,0
746,COCO_train2014_000000121666,train,0
747,COCO_train2014_000000121778,train,0
748,COCO_train2014_000000121785,valid,0
749,COCO_train2014_000000122157,train,0
750,COCO_train2014_000000122263,train,0
751,COCO_train2014_000000122267,train,0
752,COCO_train2014_000000122360,train,0
753,COCO_train2014_000000122405,train,0
754,COCO_train2014_000000122682,train,0
755,COCO_train2014_000000122798,train,0
756,COCO_train2014_000000122916,train,0
757,COCO_train2014_000000123127,train,0
758,COCO_train2014_000000123378,train,0
759,COCO_train2014_000000123473,train,0
760,COCO_train2014_000000123512,valid,0
761,COCO_train2014_000000123711,train,0
762,COCO_train2014_000000124117,train,0
763,COCO_train2014_000000124167,train,0
764,COCO_train2014_000000124169,train,0
765,COCO_train2014_000000124197,train,0
766,COCO_train2014_000000124360,train,0
767,COCO_train2014_000000124580,train,0
768,COCO_train2014_000000124934,train,0
769,COCO_train2014_000000125118,valid,0
770,COCO_train2014_000000125193,train,0
771,COCO_train2014_000000125626,train,0
772,COCO_train2014_000000125746,train,0
773,COCO_train2014_000000126028,train,0
774,COCO_train2014_000000126281,train,0
775,COCO_train2014_000000126470,train,0
776,COCO_train2014_000000126483,test,0
777,COCO_train2014_000000126531,train,0
778,COCO_train2014_000000126647,train,0
779,COCO_train2014_000000127339,train,0
780,COCO_train2014_000000127450,test,0
781,COCO_train2014_000000127515,valid,0
782,COCO_train2014_000000127810,train,0
783,COCO_train2014_000000127830,train,0
784,COCO_train2014_000000128072,train,0
785,COCO_train2014_000000128581,train,0
786,COCO_train2014_000000128615,test,0
787,COCO_train2014_000000128691,test,0
788,COCO_train2014_000000129068,train,0
789,COCO_train2014_000000129072,valid,0
790,COCO_train2014_000000129143,train,0
791,COCO_train2014_000000129347,train,0
792,COCO_train2014_000000129359,train,0
793,COCO_train2014_000000129361,train,0
794,COCO_train2014_000000129511,valid,0
795,COCO_train2014_000000129563,train,0
796,COCO_train2014_000000129631,train,0
797,COCO_train2014_000000129700,train,0
798,COCO_train2014_000000129820,valid,0
799,COCO_train2014_000000130122,test,0
800,COCO_train2014_000000130132,train,0
801,COCO_train2014_000000130440,valid,0
802,COCO_train2014_000000130740,train,0
803,COCO_train2014_000000130741,test,0
804,COCO_train2014_000000131007,test,0
805,COCO_train2014_000000131031,valid,0
806,COCO_train2014_000000131197,train,0
807,COCO_train2014_000000131245,valid,0
808,COCO_train2014_000000131534,train,0
809,COCO_train2014_000000131674,test,0
810,COCO_train2014_000000132137,valid,0
811,COCO_train2014_000000132265,valid,0
812,COCO_train2014_000000132299,train,0
813,COCO_train2014_000000132607,train,0
814,COCO_train2014_000000132698,train,0
815,COCO_train2014_000000133145,train,0
816,COCO_train2014_000000133912,train,0
817,COCO_train2014_000000134033,train,0
818,COCO_train2014_000000134039,train,0
819,COCO_train2014_000000134396,train,0
820,COCO_train2014_000000134510,train,0
821,COCO_train2014_000000134606,test,0
822,COCO_train2014_000000134818,test,0
823,COCO_train2014_000000134918,train,0
824,COCO_train2014_000000135263,test,0
825,COCO_train2014_000000135463,train,0
826,COCO_train2014_000000135607,train,0
827,COCO_train2014_000000135733,test,0
828,COCO_train2014_000000135735,train,0
829,COCO_train2014_000000136202,train,0
830,COCO_train2014_000000136811,train,0
831,COCO_train2014_000000136949,train,0
832,COCO_train2014_000000137274,train,0
833,COCO_train2014_000000137609,test,0
834,COCO_train2014_000000137711,train,0
835,COCO_train2014_000000137767,train,0
836,COCO_train2014_000000137838,train,0
837,COCO_train2014_000000137931,test,0
838,COCO_train2014_000000137953,train,0
839,COCO_train2014_000000138276,train,0
840,COCO_train2014_000000138618,test,0
841,COCO_train2014_000000138621,train,0
842,COCO_train2014_000000138629,train,0
843,COCO_train2014_000000138742,valid,0
844,COCO_train2014_000000138977,train,0
845,COCO_train2014_000000139166,train,0
846,COCO_train2014_000000139198,train,0
847,COCO_train2014_000000139263,train,0
848,COCO_train2014_000000139551,test,0
849,COCO_train2014_000000139711,valid,0
850,COCO_train2014_000000139907,train,0
851,COCO_train2014_000000140092,train,0
852,COCO_train2014_000000140204,train,0
853,COCO_train2014_000000140346,train,0
854,COCO_train2014_000000140865,valid,0
855,COCO_train2014_000000141101,train,0
856,COCO_train2014_000000141200,valid,0
857,COCO_train2014_000000141348,train,0
858,COCO_train2014_000000141429,train,0
859,COCO_train2014_000000141519,train,0
860,COCO_train2014_000000141566,train,0
861,COCO_train2014_000000141652,train,0
862,COCO_train2014_000000141702,train,0
863,COCO_train2014_000000141920,test,0
864,COCO_train2014_000000141965,train,0
865,COCO_train2014_000000142014,valid,0
866,COCO_train2014_000000142053,train,0
867,COCO_train2014_000000142100,test,0
868,COCO_train2014_000000142153,train,0
869,COCO_train2014_000000142291,train,0
870,COCO_train2014_000000142466,train,0
871,COCO_train2014_000000142803,test,0
872,COCO_train2014_000000143030,test,0
873,COCO_train2014_000000143151,train,0
874,COCO_train2014_000000143198,train,0
875,COCO_train2014_000000143306,train,0
876,COCO_train2014_000000143401,train,0
877,COCO_train2014_000000143478,valid,0
878,COCO_train2014_000000143811,train,0
879,COCO_train2014_000000143870,test,0
880,COCO_train2014_000000143944,train,0
881,COCO_train2014_000000144178,train,0
882,COCO_train2014_000000144345,train,0
883,COCO_train2014_000000144371,train,0
884,COCO_train2014_000000144503,train,0
885,COCO_train2014_000000144597,train,0
886,COCO_train2014_000000144734,valid,0
887,COCO_train2014_000000145191,train,0
888,COCO_train2014_000000145502,train,0
889,COCO_train2014_000000145834,valid,0
890,COCO_train2014_000000146103,train,0
891,COCO_train2014_000000146224,valid,0
892,COCO_train2014_000000146254,test,0
893,COCO_train2014_000000146819,test,0
894,COCO_train2014_000000146849,train,0
895,COCO_train2014_000000147444,test,0
896,COCO_train2014_000000148361,train,0
897,COCO_train2014_000000148551,test,0
898,COCO_train2014_000000149086,train,0
899,COCO_train2014_000000149204,train,0
900,COCO_train2014_000000149356,train,0
901,COCO_train2014_000000149686,train,0
902,COCO_train2014_000000149763,train,0
903,COCO_train2014_000000149918,train,0
904,COCO_train2014_000000149921,valid,0
905,COCO_train2014_000000150197,test,0
906,COCO_train2014_000000150258,train,0
907,COCO_train2014_000000150331,train,0
908,COCO_train2014_000000150462,valid,0
909,COCO_train2014_000000150614,valid,0
910,COCO_train2014_000000150646,valid,0
911,COCO_train2014_000000150650,train,0
912,COCO_train2014_000000151227,valid,0
913,COCO_train2014_000000151351,train,0
914,COCO_train2014_000000151364,test,0
915,COCO_train2014_000000151655,train,0
916,COCO_train2014_000000151709,test,0
917,COCO_train2014_000000151859,test,0
918,COCO_train2014_000000152041,test,0
919,COCO_train2014_000000152269,valid,0
920,COCO_train2014_000000152327,test,0
921,COCO_train2014_000000152397,valid,0
922,COCO_train2014_000000152614,train,0
923,COCO_train2014_000000152764,train,0
924,COCO_train2014_000000152844,train,0
925,COCO_train2014_000000152954,valid,0
926,COCO_train2014_000000153008,test,0
927,COCO_train2014_000000153733,test,0
928,COCO_train2014_000000153754,test,0
929,COCO_train2014_000000153921,train,0
930,COCO_train2014_000000153965,train,0
931,COCO_train2014_000000154007,train,0
932,COCO_train2014_000000154171,train,0
933,COCO_train2014_000000154710,train,0
934,COCO_train2014_000000154868,train,0
935,COCO_train2014_000000154869,train,0
936,COCO_train2014_000000155588,train,0
937,COCO_train2014_000000155645,valid,0
938,COCO_train2014_000000155776,test,0
939,COCO_train2014_000000156026,train,0
940,COCO_train2014_000000156043,train,0
941,COCO_train2014_000000156156,valid,0
942,COCO_train2014_000000156323,train,0
943,COCO_train2014_000000156404,train,0
944,COCO_train2014_000000156510,train,0
945,COCO_train2014_000000156594,train,0
946,COCO_train2014_000000157020,train,0
947,COCO_train2014_000000157105,train,0
948,COCO_train2014_000000157202,train,0
949,COCO_train2014_000000157237,train,0
950,COCO_train2014_000000157344,train,0
951,COCO_train2014_000000157371,train,0
952,COCO_train2014_000000157393,train,0
953,COCO_train2014_000000157476,train,0
954,COCO_train2014_000000157603,train,0
955,COCO_train2014_000000157704,train,0
956,COCO_train2014_000000157875,train,0
957,COCO_train2014_000000157920,train,0
958,COCO_train2014_000000158058,train,0
959,COCO_train2014_000000158099,test,0
960,COCO_train2014_000000158207,train,0
961,COCO_train2014_000000158299,train,0
962,COCO_train2014_000000158302,train,0
963,COCO_train2014_000000158359,train,0
964,COCO_train2014_000000158451,train,0
965,COCO_train2014_000000158647,train,0
966,COCO_train2014_000000158718,test,0
967,COCO_train2014_000000158747,train,0
968,COCO_train2014_000000158787,train,0
969,COCO_train2014_000000158913,train,0
970,COCO_train2014_000000159061,train,0
971,COCO_train2014_000000159069,valid,0
972,COCO_train2014_000000159128,train,0
973,COCO_train2014_000000159175,train,0
974,COCO_train2014_000000159225,train,0
975,COCO_train2014_000000159375,train,0
976,COCO_train2014_000000159495,train,0
977,COCO_train2014_000000159554,valid,0
978,COCO_train2014_000000160013,train,0
979,COCO_train2014_000000160291,train,0
980,COCO_train2014_000000160407,train,0
981,COCO_train2014_000000160542,train,0
982,COCO_train2014_000000160670,train,0
983,COCO_train2014_000000160712,train,0
984,COCO_train2014_000000160741,train,0
985,COCO_train2014_000000160810,valid,0
986,COCO_train2014_000000160823,train,0
987,COCO_train2014_000000161015,train,0
988,COCO_train2014_000000161157,valid,0
989,COCO_train2014_000000161244,train,0
990,COCO_train2014_000000161289,train,0
991,COCO_train2014_000000161328,train,0
992,COCO_train2014_000000161414,valid,0
993,COCO_train2014_000000161664,train,0
994,COCO_train2014_000000161686,test,0
995,COCO_train2014_000000161917,train,0
996,COCO_train2014_000000162089,train,0
997,COCO_train2014_000000162177,train,0
998,COCO_train2014_000000162760,valid,0
999,COCO_train2014_000000162908,test,0
1000,COCO_train2014_000000163009,test,0
1001,COCO_train2014_000000163281,train,0
1002,COCO_train2014_000000163828,train,0
1003,COCO_train2014_000000164040,valid,0
1004,COCO_train2014_000000164044,valid,0
1005,COCO_train2014_000000164205,train,0
1006,COCO_train2014_000000164290,test,0
1007,COCO_train2014_000000164360,train,0
1008,COCO_train2014_000000165036,train,0
1009,COCO_train2014_000000165046,test,0
1010,COCO_train2014_000000165050,test,0
1011,COCO_train2014_000000165388,test,0
1012,COCO_train2014_000000165571,valid,0
1013,COCO_train2014_000000165727,train,0
1014,COCO_train2014_000000166310,train,0
1015,COCO_train2014_000000166504,train,0
1016,COCO_train2014_000000166621,valid,0
1017,COCO_train2014_000000166713,train,0
1018,COCO_train2014_000000167021,train,0
1019,COCO_train2014_000000167229,test,0
1020,COCO_train2014_000000167390,train,0
1021,COCO_train2014_000000167671,train,0
1022,COCO_train2014_000000167910,train,0
1023,COCO_train2014_000000168067,train,0
1024,COCO_train2014_000000168141,train,0
1025,COCO_train2014_000000168451,train,0
1026,COCO_train2014_000000168472,train,0
1027,COCO_train2014_000000168717,train,0
1028,COCO_train2014_000000168758,train,0
1029,COCO_train2014_000000168926,train,0
1030,COCO_train2014_000000168955,train,0
1031,COCO_train2014_000000169287,train,0
1032,COCO_train2014_000000169351,valid,0
1033,COCO_train2014_000000169865,train,0
1034,COCO_train2014_000000169984,train,0
1035,COCO_train2014_000000170273,train,0
1036,COCO_train2014_000000170398,valid,0
1037,COCO_train2014_000000170902,test,0
1038,COCO_train2014_000000171239,train,0
1039,COCO_train2014_000000171841,valid,0
1040,COCO_train2014_000000171997,train,0
1041,COCO_train2014_000000172156,train,0
1042,COCO_train2014_000000172369,train,0
1043,COCO_train2014_000000172947,train,0
1044,COCO_train2014_000000173019,train,0
1045,COCO_train2014_000000173422,valid,0
1046,COCO_train2014_000000173425,train,0
1047,COCO_train2014_000000173791,train,0
1048,COCO_train2014_000000174185,valid,0
1049,COCO_train2014_000000174375,valid,0
1050,COCO_train2014_000000174389,train,0
1051,COCO_train2014_000000174496,train,0
1052,COCO_train2014_000000174627,test,0
1053,COCO_train2014_000000174718,valid,0
1054,COCO_train2014_000000175190,test,0
1055,COCO_train2014_000000175195,train,0
1056,COCO_train2014_000000175238,train,0
1057,COCO_train2014_000000175263,test,0
1058,COCO_train2014_000000175734,train,0
1059,COCO_train2014_000000176000,train,0
1060,COCO_train2014_000000176157,valid,0
1061,COCO_train2014_000000176359,train,0
1062,COCO_train2014_000000176397,train,0
1063,COCO_train2014_000000176791,train,0
1064,COCO_train2014_000000177470,train,0
1065,COCO_train2014_000000177680,train,0
1066,COCO_train2014_000000177829,train,0
1067,COCO_train2014_000000177950,test,0
1068,COCO_train2014_000000177957,train,0
1069,COCO_train2014_000000178016,train,0
1070,COCO_train2014_000000178040,train,0
1071,COCO_train2014_000000178337,test,0
1072,COCO_train2014_000000178572,train,0
1073,COCO_train2014_000000178651,train,0
1074,COCO_train2014_000000178771,train,0
1075,COCO_train2014_000000178791,valid,0
1076,COCO_train2014_000000179153,train,0
1077,COCO_train2014_000000179201,train,0
1078,COCO_train2014_000000179418,train,0
1079,COCO_train2014_000000179532,train,0
1080,COCO_train2014_000000180048,valid,0
1081,COCO_train2014_000000180466,valid,0
1082,COCO_train2014_000000180827,train,0
1083,COCO_train2014_000000181422,train,0
1084,COCO_train2014_000000181474,train,0
1085,COCO_train2014_000000181564,train,0
1086,COCO_train2014_000000181595,train,0
1087,COCO_train2014_000000181623,train,0
1088,COCO_train2014_000000181719,train,0
1089,COCO_train2014_000000181757,train,0
1090,COCO_train2014_000000182201,valid,0
1091,COCO_train2014_000000182317,train,0
1092,COCO_train2014_000000182497,train,0
1093,COCO_train2014_000000182502,train,0
1094,COCO_train2014_000000182639,train,0
1095,COCO_train2014_000000182723,test,0
1096,COCO_train2014_000000182960,test,0
1097,COCO_train2014_000000183048,train,0
1098,COCO_train2014_000000183197,train,0
1099,COCO_train2014_000000183240,train,0
1100,COCO_train2014_000000183280,train,0
1101,COCO_train2014_000000183342,train,0
1102,COCO_train2014_000000183427,train,0
1103,COCO_train2014_000000183653,train,0
1104,COCO_train2014_000000183672,test,0
1105,COCO_train2014_000000183872,train,0
1106,COCO_train2014_000000183953,valid,0
1107,COCO_train2014_000000184138,test,0
1108,COCO_train2014_000000184377,test,0
1109,COCO_train2014_000000184589,test,0
1110,COCO_train2014_000000184707,train,0
1111,COCO_train2014_000000184751,train,0
1112,COCO_train2014_000000184800,test,0
1113,COCO_train2014_000000184889,valid,0
1114,COCO_train2014_000000184892,train,0
1115,COCO_train2014_000000184914,test,0
1116,COCO_train2014_000000184942,train,0
1117,COCO_train2014_000000185153,train,0
1118,COCO_train2014_000000185186,test,0
1119,COCO_train2014_000000185243,train,0
1120,COCO_train2014_000000185358,test,0
1121,COCO_train2014_000000185519,train,0
1122,COCO_train2014_000000185558,train,0
1123,COCO_train2014_000000185826,train,0
1124,COCO_train2014_000000185986,train,0
1125,COCO_train2014_000000186227,train,0
1126,COCO_train2014_000000186338,valid,0
1127,COCO_train2014_000000186562,train,0
1128,COCO_train2014_000000187103,valid,0
1129,COCO_train2014_000000187156,train,0
1130,COCO_train2014_000000187447,train,0
1131,COCO_train2014_000000187573,train,0
1132,COCO_train2014_000000187709,train,0
1133,COCO_train2014_000000187738,valid,0
1134,COCO_train2014_000000187914,train,0
1135,COCO_train2014_000000188002,train,0
1136,COCO_train2014_000000188154,train,0
1137,COCO_train2014_000000188482,valid,0
1138,COCO_train2014_000000188505,train,0
1139,COCO_train2014_000000188589,train,0
1140,COCO_train2014_000000188927,train,0
1141,COCO_train2014_000000188972,train,0
1142,COCO_train2014_000000189005,train,0
1143,COCO_train2014_000000189027,train,0
1144,COCO_train2014_000000189274,train,0
1145,COCO_train2014_000000189493,train,0
1146,COCO_train2014_000000189509,train,0
1147,COCO_train2014_000000190141,test,0
1148,COCO_train2014_000000190297,train,0
1149,COCO_train2014_000000190792,valid,0
1150,COCO_train2014_000000190885,train,0
1151,COCO_train2014_000000190992,train,0
1152,COCO_train2014_000000191327,train,0
1153,COCO_train2014_000000191828,test,0
1154,COCO_train2014_000000191850,train,0
1155,COCO_train2014_000000191879,train,0
1156,COCO_train2014_000000192298,valid,0
1157,COCO_train2014_000000192307,valid,0
1158,COCO_train2014_000000192345,train,0
1159,COCO_train2014_000000192400,train,0
1160,COCO_train2014_000000192531,train,0
1161,COCO_train2014_000000192564,train,0
1162,COCO_train2014_000000192745,train,0
1163,COCO_train2014_000000192866,train,0
1164,COCO_train2014_000000192982,train,0
1165,COCO_train2014_000000193327,train,0
1166,COCO_train2014_000000193640,train,0
1167,COCO_train2014_000000193710,valid,0
1168,COCO_train2014_000000193867,valid,0
1169,COCO_train2014_000000193878,train,0
1170,COCO_train2014_000000194022,test,0
1171,COCO_train2014_000000194470,test,0
1172,COCO_train2014_000000194871,train,0
1173,COCO_train2014_000000194911,train,0
1174,COCO_train2014_000000195064,train,0
1175,COCO_train2014_000000195386,valid,0
1176,COCO_train2014_000000195394,train,0
1177,COCO_train2014_000000195425,train,0
1178,COCO_train2014_000000195449,test,0
1179,COCO_train2014_000000195951,valid,0
1180,COCO_train2014_000000196178,test,0
1181,COCO_train2014_000000196283,train,0
1182,COCO_train2014_000000196351,test,0
1183,COCO_train2014_000000196773,test,0
1184,COCO_train2014_000000196899,train,0
1185,COCO_train2014_000000197036,train,0
1186,COCO_train2014_000000197221,train,0
1187,COCO_train2014_000000197583,train,0
1188,COCO_train2014_000000197585,train,0
1189,COCO_train2014_000000197780,train,0
1190,COCO_train2014_000000197812,valid,0
1191,COCO_train2014_000000197854,train,0
1192,COCO_train2014_000000198506,train,0
1193,COCO_train2014_000000198785,valid,0
1194,COCO_train2014_000000200671,test,0
1195,COCO_train2014_000000200843,valid,0
1196,COCO_train2014_000000200879,train,0
1197,COCO_train2014_000000201078,valid,0
1198,COCO_train2014_000000201213,test,0
1199,COCO_train2014_000000201664,train,0
1200,COCO_train2014_000000201706,train,0
1201,COCO_train2014_000000202209,test,0
1202,COCO_train2014_000000202532,train,0
1203,COCO_train2014_000000202601,train,0
1204,COCO_train2014_000000202990,train,0
1205,COCO_train2014_000000203124,train,0
1206,COCO_train2014_000000203818,train,0
1207,COCO_train2014_000000204014,train,0
1208,COCO_train2014_000000204351,valid,0
1209,COCO_train2014_000000204378,train,0
1210,COCO_train2014_000000204382,train,0
1211,COCO_train2014_000000204529,train,0
1212,COCO_train2014_000000204606,valid,0
1213,COCO_train2014_000000204837,test,0
1214,COCO_train2014_000000204888,train,0
1215,COCO_train2014_000000204999,train,0
1216,COCO_train2014_000000205313,train,0
1217,COCO_train2014_000000205374,train,0
1218,COCO_train2014_000000205724,train,0
1219,COCO_train2014_000000205981,train,0
1220,COCO_train2014_000000206102,valid,0
1221,COCO_train2014_000000206166,train,0
1222,COCO_train2014_000000206278,train,0
1223,COCO_train2014_000000206606,test,0
1224,COCO_train2014_000000206858,test,0
1225,COCO_train2014_000000206893,valid,0
1226,COCO_train2014_000000207013,valid,0
1227,COCO_train2014_000000207236,train,0
1228,COCO_train2014_000000207798,train,0
1229,COCO_train2014_000000208137,train,0
1230,COCO_train2014_000000208261,train,0
1231,COCO_train2014_000000208621,valid,0
1232,COCO_train2014_000000208731,valid,0
1233,COCO_train2014_000000208752,train,0
1234,COCO_train2014_000000208957,train,0
1235,COCO_train2014_000000208978,train,0
1236,COCO_train2014_000000209084,test,0
1237,COCO_train2014_000000209097,train,0
1238,COCO_train2014_000000209185,train,0
1239,COCO_train2014_000000209287,valid,0
1240,COCO_train2014_000000209531,train,0
1241,COCO_train2014_000000209574,train,0
1242,COCO_train2014_000000209643,train,0
1243,COCO_train2014_000000209822,test,0
1244,COCO_train2014_000000209842,train,0
1245,COCO_train2014_000000210063,test,0
1246,COCO_train2014_000000210187,train,0
1247,COCO_train2014_000000210195,train,0
1248,COCO_train2014_000000210549,test,0
1249,COCO_train2014_000000210604,valid,0
1250,COCO_train2014_000000210702,train,0
1251,COCO_train2014_000000210932,valid,0
1252,COCO_train2014_000000210989,train,0
1253,COCO_train2014_000000211029,train,0
1254,COCO_train2014_000000211161,train,0
1255,COCO_train2014_000000211172,train,0
1256,COCO_train2014_000000211185,test,0
1257,COCO_train2014_000000211325,train,0
1258,COCO_train2014_000000211351,train,0
1259,COCO_train2014_000000211406,train,0
1260,COCO_train2014_000000211444,train,0
1261,COCO_train2014_000000211593,train,0
1262,COCO_train2014_000000211600,train,0
1263,COCO_train2014_000000211860,train,0
1264,COCO_train2014_000000211867,train,0
1265,COCO_train2014_000000211868,train,0
1266,COCO_train2014_000000211877,train,0
1267,COCO_train2014_000000212025,train,0
1268,COCO_train2014_000000212354,train,0
1269,COCO_train2014_000000212420,train,0
1270,COCO_train2014_000000212451,train,0
1271,COCO_train2014_000000212551,train,0
1272,COCO_train2014_000000212591,test,0
1273,COCO_train2014_000000212695,test,0
1274,COCO_train2014_000000212787,train,0
1275,COCO_train2014_000000213107,train,0
1276,COCO_train2014_000000213135,train,0
1277,COCO_train2014_000000213591,valid,0
1278,COCO_train2014_000000213725,train,0
1279,COCO_train2014_000000213970,test,0
1280,COCO_train2014_000000214191,train,0
1281,COCO_train2014_000000214419,valid,0
1282,COCO_train2014_000000214464,train,0
1283,COCO_train2014_000000214782,train,0
1284,COCO_train2014_000000214892,train,0
1285,COCO_train2014_000000215023,train,0
1286,COCO_train2014_000000215428,valid,0
1287,COCO_train2014_000000215738,test,0
1288,COCO_train2014_000000216003,valid,0
1289,COCO_train2014_000000216279,train,0
1290,COCO_train2014_000000216571,train,0
1291,COCO_train2014_000000216789,train,0
1292,COCO_train2014_000000216930,valid,0
1293,COCO_train2014_000000217143,valid,0
1294,COCO_train2014_000000217268,train,0
1295,COCO_train2014_000000217461,test,0
1296,COCO_train2014_000000217855,train,0
1297,COCO_train2014_000000218282,train,0
1298,COCO_train2014_000000218284,train,0
1299,COCO_train2014_000000218595,valid,0
1300,COCO_train2014_000000219248,test,0
1301,COCO_train2014_000000219268,valid,0
1302,COCO_train2014_000000219294,train,0
1303,COCO_train2014_000000219410,train,0
1304,COCO_train2014_000000219474,train,0
1305,COCO_train2014_000000219784,valid,0
1306,COCO_train2014_000000220042,train,0
1307,COCO_train2014_000000220077,train,0
1308,COCO_train2014_000000220232,train,0
1309,COCO_train2014_000000220568,test,0
1310,COCO_train2014_000000220615,train,0
1311,COCO_train2014_000000220799,train,0
1312,COCO_train2014_000000220988,valid,0
1313,COCO_train2014_000000221189,train,0
1314,COCO_train2014_000000221200,train,0
1315,COCO_train2014_000000221328,train,0
1316,COCO_train2014_000000221425,valid,0
1317,COCO_train2014_000000221615,train,0
1318,COCO_train2014_000000221654,train,0
1319,COCO_train2014_000000221803,test,0
1320,COCO_train2014_000000221840,train,0
1321,COCO_train2014_000000222036,train,0
1322,COCO_train2014_000000222206,train,0
1323,COCO_train2014_000000222470,train,0
1324,COCO_train2014_000000222525,train,0
1325,COCO_train2014_000000222639,train,0
1326,COCO_train2014_000000222702,valid,0
1327,COCO_train2014_000000223127,train,0
1328,COCO_train2014_000000223415,train,0
1329,COCO_train2014_000000223719,train,0
1330,COCO_train2014_000000223888,valid,0
1331,COCO_train2014_000000224047,train,0
1332,COCO_train2014_000000224049,train,0
1333,COCO_train2014_000000224407,train,0
1334,COCO_train2014_000000224445,train,0
1335,COCO_train2014_000000224629,valid,0
1336,COCO_train2014_000000224949,train,0
1337,COCO_train2014_000000225124,test,0
1338,COCO_train2014_000000225241,train,0
1339,COCO_train2014_000000225669,train,0
1340,COCO_train2014_000000225987,train,0
1341,COCO_train2014_000000226298,train,0
1342,COCO_train2014_000000226617,valid,0
1343,COCO_train2014_000000227248,train,0
1344,COCO_train2014_000000227441,train,0
1345,COCO_train2014_000000227825,test,0
1346,COCO_train2014_000000227909,train,0
1347,COCO_train2014_000000227941,train,0
1348,COCO_train2014_000000227948,train,0
1349,COCO_train2014_000000228175,train,0
1350,COCO_train2014_000000228206,train,0
1351,COCO_train2014_000000228246,train,0
1352,COCO_train2014_000000228732,train,0
1353,COCO_train2014_000000228783,test,0
1354,COCO_train2014_000000229149,valid,0
1355,COCO_train2014_000000229356,train,0
1356,COCO_train2014_000000229449,train,0
1357,COCO_train2014_000000229833,train,0
1358,COCO_train2014_000000229870,train,0
1359,COCO_train2014_000000229947,train,0
1360,COCO_train2014_000000230554,train,0
1361,COCO_train2014_000000230559,train,0
1362,COCO_train2014_000000230601,test,0
1363,COCO_train2014_000000230655,train,0
1364,COCO_train2014_000000230777,train,0
1365,COCO_train2014_000000230843,train,0
1366,COCO_train2014_000000230864,train,0
1367,COCO_train2014_000000231538,test,0
1368,COCO_train2014_000000231878,test,0
1369,COCO_train2014_000000231958,valid,0
1370,COCO_train2014_000000232219,train,0
1371,COCO_train2014_000000232806,valid,0
1372,COCO_train2014_000000232875,train,0
1373,COCO_train2014_000000233224,train,0
1374,COCO_train2014_000000233384,test,0
1375,COCO_train2014_000000233471,train,0
1376,COCO_train2014_000000233575,train,0
1377,COCO_train2014_000000233588,train,0
1378,COCO_train2014_000000233865,valid,0
1379,COCO_train2014_000000234016,train,0
1380,COCO_train2014_000000234600,train,0
1381,COCO_train2014_000000234720,train,0
1382,COCO_train2014_000000234748,train,0
1383,COCO_train2014_000000234848,train,0
1384,COCO_train2014_000000234903,test,0
1385,COCO_train2014_000000235602,train,0
1386,COCO_train2014_000000235609,train,0
1387,COCO_train2014_000000235976,train,0
1388,COCO_train2014_000000236057,valid,0
1389,COCO_train2014_000000236078,train,0
1390,COCO_train2014_000000236228,train,0
1391,COCO_train2014_000000236346,valid,0
1392,COCO_train2014_000000236397,train,0
1393,COCO_train2014_000000236507,valid,0
1394,COCO_train2014_000000236519,train,0
1395,COCO_train2014_000000237385,train,0
1396,COCO_train2014_000000237474,train,0
1397,COCO_train2014_000000237477,test,0
1398,COCO_train2014_000000237658,train,0
1399,COCO_train2014_000000237944,test,0
1400,COCO_train2014_000000238212,valid,0
1401,COCO_train2014_000000238232,test,0
1402,COCO_train2014_000000238857,valid,0
1403,COCO_train2014_000000239101,test,0
1404,COCO_train2014_000000239464,valid,0
1405,COCO_train2014_000000239580,train,0
1406,COCO_train2014_000000239769,train,0
1407,COCO_train2014_000000239792,test,0
1408,COCO_train2014_000000239849,valid,0
1409,COCO_train2014_000000239915,train,0
1410,COCO_train2014_000000240358,test,0
1411,COCO_train2014_000000240500,train,0
1412,COCO_train2014_000000240625,valid,0
1413,COCO_train2014_000000240961,train,0
1414,COCO_train2014_000000241025,train,0
1415,COCO_train2014_000000241161,train,0
1416,COCO_train2014_000000241271,train,0
1417,COCO_train2014_000000241491,train,0
1418,COCO_train2014_000000241851,train,0
1419,COCO_train2014_000000242081,train,0
1420,COCO_train2014_000000242501,train,0
1421,COCO_train2014_000000242537,valid,0
1422,COCO_train2014_000000242592,train,0
1423,COCO_train2014_000000242607,train,0
1424,COCO_train2014_000000242620,train,0
1425,COCO_train2014_000000242716,train,0
1426,COCO_train2014_000000242926,train,0
1427,COCO_train2014_000000242931,train,0
1428,COCO_train2014_000000243044,train,0
1429,COCO_train2014_000000243268,test,0
1430,COCO_train2014_000000243370,train,0
1431,COCO_train2014_000000243384,train,0
1432,COCO_train2014_000000243660,test,0
1433,COCO_train2014_000000243839,train,0
1434,COCO_train2014_000000244504,train,0
1435,COCO_train2014_000000244596,train,0
